Country,date,Year,Week,Sex,Age,Deaths,Baseline,Exposure,Excess,lp,up
Spain,2015-07-13,2015,28,f,0,14,11.964050365992334,1081997.68,2.0359496340076664,6,20
Spain,2015-07-20,2015,29,f,0,19,11.969111275285952,1081997.68,7.030888724714048,6,19
Spain,2015-07-27,2015,30,f,0,9,11.973948596579682,1081997.68,-2.9739485965796817,5.975000000000044,20
Spain,2015-08-03,2015,31,f,0,8,11.978558635675345,1081997.68,-3.978558635675345,6,20
Spain,2015-08-10,2015,32,f,0,17,11.982937705920644,1081997.68,5.017062294079356,6,19
Spain,2015-08-17,2015,33,f,0,12,11.987082128889394,1081997.68,0.012917871110605716,6,20
Spain,2015-08-24,2015,34,f,0,14,11.990988235071317,1081997.68,2.009011764928683,6,20
Spain,2015-08-31,2015,35,f,0,11,11.994652364572001,1081997.68,-0.9946523645720013,6,20
Spain,2015-09-07,2015,36,f,0,11,11.998070867822413,1081997.68,-0.9980708678224133,6,20
Spain,2015-09-14,2015,37,f,0,12,12.001240106298082,1081997.68,-0.0012401062980824662,6,19
Spain,2015-09-21,2015,38,f,0,17,12.004156453247907,1081997.68,4.995843546752093,6,20
Spain,2015-09-28,2015,39,f,0,15,12.006816294432047,1081997.68,2.9931837055679527,6,21
Spain,2015-10-05,2015,40,f,0,17,12.009216028869249,1081997.68,4.990783971130751,5,19
Spain,2015-10-12,2015,41,f,0,9,12.01135206959312,1081997.68,-3.0113520695931193,6,20
Spain,2015-10-19,2015,42,f,0,9,12.013220844417358,1081997.68,-3.013220844417358,6,19
Spain,2015-10-26,2015,43,f,0,8,12.014818796709612,1081997.68,-4.014818796709612,6,19
Spain,2015-11-02,2015,44,f,0,5,12.016142386174149,1081997.68,-7.016142386174149,6,21
Spain,2015-11-09,2015,45,f,0,11,12.017188089642605,1081997.68,-1.0171880896426053,5,19
Spain,2015-11-16,2015,46,f,0,8,12.01795240187336,1081997.68,-4.017952401873361,6,19
Spain,2015-11-23,2015,47,f,0,11,12.018431836358536,1081997.68,-1.0184318363585358,6,19
Spain,2015-11-30,2015,48,f,0,11,12.018622926139122,1081997.68,-1.0186229261391215,6,20
Spain,2015-12-07,2015,49,f,0,10,12.018522224627727,1081997.68,-2.018522224627727,6,19
Spain,2015-12-14,2015,50,f,0,16,12.018126306438651,1081997.68,3.981873693561349,5,19
Spain,2015-12-21,2015,51,f,0,9,12.01743176822541,1081997.68,-3.0174317682254106,5,20
Spain,2015-12-28,2015,52,f,0,10,12.016435229524893,1081997.68,-2.016435229524893,5,19
Spain,2016-01-04,2016,1,f,0,12,11.721820757765741,1055584.03,0.27817924223425905,6,19
Spain,2016-01-11,2016,2,f,0,8,11.72024948999125,1055584.03,-3.72024948999125,6,19
Spain,2016-01-18,2016,3,f,0,20,11.718373842611692,1055584.03,8.281626157388308,5,19
Spain,2016-01-25,2016,4,f,0,19,11.71619061535496,1055584.03,7.283809384645039,5,18
Spain,2016-02-01,2016,5,f,0,8,11.713696634488015,1055584.03,-3.7136966344880147,6,19
Spain,2016-02-08,2016,6,f,0,15,11.710888753676992,1055584.03,3.2891112463230083,5,19
Spain,2016-02-15,2016,7,f,0,9,11.707763854852763,1055584.03,-2.7077638548527627,6,20
Spain,2016-02-22,2016,8,f,0,8,11.704318913807954,1055584.03,-3.7043189138079544,5,19
Spain,2016-02-29,2016,9,f,0,10,11.70055481862042,1055584.03,-1.7005548186204198,5,19
Spain,2016-03-07,2016,10,f,0,15,11.696478498288936,1055584.03,3.3035215017110637,5.975000000000044,19
Spain,2016-03-14,2016,11,f,0,9,11.69209741520877,1055584.03,-2.692097415208771,6,19
Spain,2016-03-21,2016,12,f,0,12,11.687419045279588,1055584.03,0.3125809547204117,5,19
Spain,2016-03-28,2016,13,f,0,17,11.682450876024708,1055584.03,5.317549123975292,6,19
Spain,2016-04-04,2016,14,f,0,8,11.677200404754933,1055584.03,-3.6772004047549327,5,20
Spain,2016-04-11,2016,15,f,0,10,11.671675136778145,1055584.03,-1.6716751367781448,5.975000000000044,20
Spain,2016-04-18,2016,16,f,0,12,11.665882583653918,1055584.03,0.33411741634608205,6,19
Spain,2016-04-25,2016,17,f,0,6,11.659830261494488,1055584.03,-5.659830261494488,5,19
Spain,2016-05-02,2016,18,f,0,18,11.653525689311477,1055584.03,6.346474310688523,5,19
Spain,2016-05-09,2016,19,f,0,16,11.646976387409254,1055584.03,4.353023612590746,6,19
Spain,2016-05-16,2016,20,f,0,20,11.640189875824642,1055584.03,8.359810124175358,5,19
Spain,2016-05-23,2016,21,f,0,17,11.633173672813793,1055584.03,5.366826327186207,5,19
Spain,2016-05-30,2016,22,f,0,11,11.62593529338532,1055584.03,-0.6259352933853197,6,19
Spain,2016-06-06,2016,23,f,0,4,11.61848224788126,1055584.03,-7.618482247881261,5,19
Spain,2016-06-13,2016,24,f,0,6,11.610822040604512,1055584.03,-5.610822040604512,5,20
Spain,2016-06-20,2016,25,f,0,9,11.602962168494024,1055584.03,-2.602962168494024,5,19
Spain,2016-06-27,2016,26,f,0,8,11.594910119846892,1055584.03,-3.594910119846892,5,19
Spain,2016-07-04,2016,27,f,0,13,11.586673373087951,1055584.03,1.413326626912049,5,19
Spain,2016-07-11,2016,28,f,0,11,11.57825939558679,1055584.03,-0.5782593955867892,5,18
Spain,2016-07-18,2016,29,f,0,15,11.56967564252184,1055584.03,3.4303243574781597,6,19
Spain,2016-07-25,2016,30,f,0,15,11.56092955579197,1055584.03,3.4390704442080295,5,19
Spain,2016-08-01,2016,31,f,0,11,11.552028562975282,1055584.03,-0.5520285629752824,5,19
Spain,2016-08-08,2016,32,f,0,10,11.542980076335022,1055584.03,-1.5429800763350219,5,19
Spain,2016-08-15,2016,33,f,0,11,11.533791491872504,1055584.03,-0.5337914918725044,5,19
Spain,2016-08-22,2016,34,f,0,10,11.524470188427406,1055584.03,-1.5244701884274061,6,18
Spain,2016-08-29,2016,35,f,0,6,11.515023526824384,1055584.03,-5.515023526824384,5,18
Spain,2016-09-05,2016,36,f,0,14,11.505458849066782,1055584.03,2.494541150933218,5,18
Spain,2016-09-12,2016,37,f,0,12,11.495783477576929,1055584.03,0.5042165224230715,6,19
Spain,2016-09-19,2016,38,f,0,11,11.486004714482599,1055584.03,-0.48600471448259874,6,19
Spain,2016-09-26,2016,39,f,0,21,11.476129840950097,1055584.03,9.523870159049903,6,19
Spain,2016-10-03,2016,40,f,0,5,11.466166116562976,1055584.03,-6.466166116562976,5,19
Spain,2016-10-10,2016,41,f,0,12,11.456120778746989,1055584.03,0.543879221253011,6,19
Spain,2016-10-17,2016,42,f,0,11,11.44600104224048,1055584.03,-0.4460010422404803,6,18
Spain,2016-10-24,2016,43,f,0,14,11.435814098610154,1055584.03,2.5641859013898465,6,19
Spain,2016-10-31,2016,44,f,0,5,11.425567115812386,1055584.03,-6.425567115812386,5,19
Spain,2016-11-07,2016,45,f,0,14,11.415267237799133,1055584.03,2.5847327622008667,5,18.024999999999864
Spain,2016-11-14,2016,46,f,0,11,11.404921584168711,1055584.03,-0.4049215841687115,5,19
Spain,2016-11-21,2016,47,f,0,20,11.394537249861036,1055584.03,8.605462750138964,5,18
Spain,2016-11-28,2016,48,f,0,13,11.38412130489716,1055584.03,1.6158786951028397,5,18
Spain,2016-12-05,2016,49,f,0,15,11.373680794162798,1055584.03,3.626319205837202,5,19
Spain,2016-12-12,2016,50,f,0,15,11.36322273723521,1055584.03,3.63677726276479,5,18
Spain,2016-12-19,2016,51,f,0,5,11.35275412825403,1055584.03,-6.3527541282540305,5,19
Spain,2016-12-26,2016,52,f,0,10,11.342281935834935,1055584.03,-1.3422819358349347,5,18
Spain,2017-01-02,2017,1,f,0,15,11.07545862132725,1031704.03,3.9245413786727497,5,18
Spain,2017-01-09,2017,2,f,0,12,11.06523666478385,1031704.03,0.9347633352161502,5,18
Spain,2017-01-16,2017,3,f,0,14,11.055031488877056,1031704.03,2.9449685111229442,5,18
Spain,2017-01-23,2017,4,f,0,7,11.04484980477968,1031704.03,-4.04484980477968,5,18
Spain,2017-01-30,2017,5,f,0,12,11.034698298919848,1031704.03,0.9653017010801523,5,18
Spain,2017-02-06,2017,6,f,0,10,11.02458363314436,1031704.03,-1.0245836331443599,5,18
Spain,2017-02-13,2017,7,f,0,14,11.014512444921962,1031704.03,2.9854875550780378,5,18
Spain,2017-02-20,2017,8,f,0,13,11.004491347587244,1031704.03,1.9955086524127559,5,19
Spain,2017-02-27,2017,9,f,0,8,10.994526930623863,1031704.03,-2.994526930623863,5,19
Spain,2017-03-06,2017,10,f,0,9,10.98462575998771,1031704.03,-1.9846257599877095,5,18
Spain,2017-03-13,2017,11,f,0,9,10.97479437846904,1031704.03,-1.9747943784690403,5,17.024999999999864
Spain,2017-03-20,2017,12,f,0,8,10.965039306094102,1031704.03,-2.965039306094102,5,18
Spain,2017-03-27,2017,13,f,0,12,10.95536704056521,1031704.03,1.0446329594347894,5,18
Spain,2017-04-03,2017,14,f,0,6,10.945784057739598,1031704.03,-4.945784057739598,5,18
Spain,2017-04-10,2017,15,f,0,15,10.93629681214694,1031704.03,4.06370318785306,5,18
Spain,2017-04-17,2017,16,f,0,15,10.926911737544563,1031704.03,4.073088262455437,5,18
Spain,2017-04-24,2017,17,f,0,11,10.91763524751107,1031704.03,0.08236475248892994,5,18
Spain,2017-05-01,2017,18,f,0,16,10.90847373607761,1031704.03,5.09152626392239,5,18
Spain,2017-05-08,2017,19,f,0,10,10.89943357839672,1031704.03,-0.8994335783967191,5,19
Spain,2017-05-15,2017,20,f,0,11,10.890521131448788,1031704.03,0.10947886855121247,5,18
Spain,2017-05-22,2017,21,f,0,9,10.88174273478564,1031704.03,-1.8817427347856395,5,18
Spain,2017-05-29,2017,22,f,0,10,10.873104711311441,1031704.03,-0.8731047113114414,5,18
Spain,2017-06-05,2017,23,f,0,11,10.864613368100391,1031704.03,0.13538663189960864,5,18
Spain,2017-06-12,2017,24,f,0,11,10.856274997251642,1031704.03,0.14372500274835787,5,17.024999999999864
Spain,2017-06-19,2017,25,f,0,10,10.848095876780686,1031704.03,-0.8480958767806861,5,18
Spain,2017-06-26,2017,26,f,0,10,10.840082271547656,1031704.03,-0.8400822715476561,5,18
Spain,2017-07-03,2017,27,f,0,9,10.832240434222198,1031704.03,-1.8322404342221983,5,18
Spain,2017-07-10,2017,28,f,0,9,10.824576606284799,1031704.03,-1.8245766062847988,5,17
Spain,2017-07-17,2017,29,f,0,12,10.817097019064926,1031704.03,1.182902980935074,5,17
Spain,2017-07-24,2017,30,f,0,14,10.80980789481529,1031704.03,3.1901921051847104,5,17
Spain,2017-07-31,2017,31,f,0,12,10.80271544782285,1031704.03,1.19728455217715,4.975000000000044,17
Spain,2017-08-07,2017,32,f,0,12,10.79582588555627,1031704.03,1.2041741144437292,5,17
Spain,2017-08-14,2017,33,f,0,4,10.789145409849873,1031704.03,-6.789145409849873,4,18
Spain,2017-08-21,2017,34,f,0,10,10.782680218124083,1031704.03,-0.7826802181240833,5,18
Spain,2017-08-28,2017,35,f,0,13,10.77643650464272,1031704.03,2.223563495357279,5,18
Spain,2017-09-04,2017,36,f,0,11,10.770420461806848,1031704.03,0.22957953819315158,5,17
Spain,2017-09-11,2017,37,f,0,9,10.764638281485349,1031704.03,-1.7646382814853485,5,18
Spain,2017-09-18,2017,38,f,0,11,10.759096156382947,1031704.03,0.24090384361705297,5,17
Spain,2017-09-25,2017,39,f,0,13,10.753800281444674,1031704.03,2.246199718555326,5,17
Spain,2017-10-02,2017,40,f,0,6,10.748756855298259,1031704.03,-4.748756855298259,4,18
Spain,2017-10-09,2017,41,f,0,12,10.743972081733576,1031704.03,1.2560279182664242,5,17
Spain,2017-10-16,2017,42,f,0,10,10.739452171220124,1031704.03,-0.7394521712201243,5,18
Spain,2017-10-23,2017,43,f,0,14,10.735203342462254,1031704.03,3.2647966575377456,5,18
Spain,2017-10-30,2017,44,f,0,15,10.73123182399273,1031704.03,4.268768176007271,5,17
Spain,2017-11-06,2017,45,f,0,15,10.727543855804965,1031704.03,4.272456144195035,5,18.024999999999864
Spain,2017-11-13,2017,46,f,0,13,10.724145691023969,1031704.03,2.2758543089760312,5,18
Spain,2017-11-20,2017,47,f,0,11,10.721043597616617,1031704.03,0.2789564023833826,6,18
Spain,2017-11-27,2017,48,f,0,18,10.718243860141609,1031704.03,7.281756139858391,5,18
Spain,2017-12-04,2017,49,f,0,11,10.715752781539349,1031704.03,0.28424721846065104,5,18
Spain,2017-12-11,2017,50,f,0,18,10.713576684962455,1031704.03,7.2864233150375455,5,18
Spain,2017-12-18,2017,51,f,0,10,10.711721915647175,1031704.03,-0.7117219156471748,5,18
Spain,2017-12-25,2017,52,f,0,19,10.710194842826304,1031704.03,8.289805157173696,5,18
Spain,2018-01-08,2018,1,f,0,12,10.509787628323718,1012511.8,1.4902123716762823,5,17
Spain,2018-01-15,2018,2,f,0,13,10.508943924395506,1012511.8,2.4910560756044937,4,17
Spain,2018-01-22,2018,3,f,0,14,10.508424360934402,1012511.8,3.491575639065598,5,17
Spain,2018-01-29,2018,4,f,0,13,10.508225478588152,1012511.8,2.4917745214118483,4,17
Spain,2018-02-05,2018,5,f,0,14,10.508343847830636,1012511.8,3.491656152169364,5,17
Spain,2018-02-12,2018,6,f,0,19,10.50877606792365,1012511.8,8.49122393207635,5,17
Spain,2018-02-19,2018,7,f,0,14,10.509518765894034,1012511.8,3.4904812341059657,5,17
Spain,2018-02-26,2018,8,f,0,17,10.51056859552604,1012511.8,6.48943140447396,5,17
Spain,2018-03-05,2018,9,f,0,19,10.511922236368386,1012511.8,8.488077763631614,5,18
Spain,2018-03-12,2018,10,f,0,9,10.513576392755837,1012511.8,-1.5135763927558372,4.975000000000044,18
Spain,2018-03-19,2018,11,f,0,12,10.515527792845145,1012511.8,1.4844722071548553,5,18
Spain,2018-03-26,2018,12,f,0,11,10.517773187664664,1012511.8,0.4822268123353357,5,17
Spain,2018-04-02,2018,13,f,0,15,10.520309350177712,1012511.8,4.479690649822288,5,18
Spain,2018-04-09,2018,14,f,0,15,10.523133074359487,1012511.8,4.476866925640513,4,18
Spain,2018-04-16,2018,15,f,0,13,10.526241174286943,1012511.8,2.473758825713057,5,17
Spain,2018-04-23,2018,16,f,0,6,10.529630483241494,1012511.8,-4.529630483241494,4,18
Spain,2018-04-30,2018,17,f,0,14,10.533297852824631,1012511.8,3.4667021471753685,5,17
Spain,2018-05-07,2018,18,f,0,8,10.537240152085575,1012511.8,-2.537240152085575,5,18
Spain,2018-05-14,2018,19,f,0,9,10.541454266661614,1012511.8,-1.5414542666616136,4.975000000000044,18
Spain,2018-05-21,2018,20,f,0,3,10.545937097929905,1012511.8,-7.5459370979299045,5,18
Spain,2018-05-28,2018,21,f,0,11,10.550685562171443,1012511.8,0.44931443782855673,4,17
Spain,2018-06-04,2018,22,f,0,6,10.555696589746494,1012511.8,-4.5556965897464945,4,17
Spain,2018-06-11,2018,23,f,0,7,10.560967124281207,1012511.8,-3.5609671242812073,5,17
Spain,2018-06-18,2018,24,f,0,8,10.566494121865896,1012511.8,-2.5664941218658957,4,17
Spain,2018-06-25,2018,25,f,0,9,10.57227455026382,1012511.8,-1.5722745502638205,5,18
Spain,2018-07-02,2018,26,f,0,13,10.578305388131263,1012511.8,2.4216946118687375,5,17.024999999999864
Spain,2018-07-09,2018,27,f,0,13,10.584583624248042,1012511.8,2.415416375751958,5,18
Spain,2018-07-16,2018,28,f,0,9,10.591106256758689,1012511.8,-1.5911062567586889,5,18
Spain,2018-07-23,2018,29,f,0,12,10.597870292424057,1012511.8,1.4021297075759431,4,18
Spain,2018-07-30,2018,30,f,0,7,10.604872745883041,1012511.8,-3.604872745883041,5,18
Spain,2018-08-06,2018,31,f,0,8,10.612110638924614,1012511.8,-2.612110638924614,4,17.024999999999864
Spain,2018-08-13,2018,32,f,0,12,10.619580999769688,1012511.8,1.3804190002303116,5,17
Spain,2018-08-20,2018,33,f,0,8,10.627280862363024,1012511.8,-2.6272808623630244,5,18
Spain,2018-08-27,2018,34,f,0,10,10.635207265674776,1012511.8,-0.6352072656747758,5,17
Spain,2018-09-03,2018,35,f,0,10,10.643357253011684,1012511.8,-0.6433572530116844,5,18
Spain,2018-09-10,2018,36,f,0,10,10.651727871338002,1012511.8,-0.6517278713380019,5,18
Spain,2018-09-17,2018,37,f,0,11,10.660316170605618,1012511.8,0.3396838293943816,5,17
Spain,2018-09-24,2018,38,f,0,18,10.669119203093802,1012511.8,7.330880796906198,5,18
Spain,2018-10-01,2018,39,f,0,10,10.67813402275796,1012511.8,-0.6781340227579609,4,18
Spain,2018-10-08,2018,40,f,0,7,10.687357684587917,1012511.8,-3.6873576845879175,5,17
Spain,2018-10-15,2018,41,f,0,10,10.69678724397498,1012511.8,-0.6967872439749794,4,17
Spain,2018-10-22,2018,42,f,0,10,10.70641975608838,1012511.8,-0.7064197560883798,4,17
Spain,2018-10-29,2018,43,f,0,13,10.71625227526052,1012511.8,2.283747724739481,5,17.024999999999864
Spain,2018-11-05,2018,44,f,0,9,10.7262818543812,1012511.8,-1.7262818543812006,5,18
Spain,2018-11-12,2018,45,f,0,17,10.736505544300709,1012511.8,6.263494455699291,5,17
Spain,2018-11-19,2018,46,f,0,12,10.746920393241894,1012511.8,1.2530796067581065,5,18
Spain,2018-11-26,2018,47,f,0,14,10.757523446220892,1012511.8,3.242476553779108,4,17.024999999999864
Spain,2018-12-03,2018,48,f,0,11,10.76831174447661,1012511.8,0.23168825552338923,5,17
Spain,2018-12-10,2018,49,f,0,11,10.779282324909168,1012511.8,0.22071767509083173,5,18
Spain,2018-12-17,2018,50,f,0,11,10.790432219526615,1012511.8,0.2095677804733853,5,18
Spain,2018-12-24,2018,51,f,0,13,10.801758454900874,1012511.8,2.198241545099126,5,17.024999999999864
Spain,2018-12-31,2018,52,f,0,10,10.813258051631854,1012511.8,-0.8132580516318537,5,17
Spain,2019-01-07,2019,1,f,0,20,10.824928023820597,1012511.8,9.175071976179403,5,17
Spain,2019-01-14,2019,2,f,0,9,10.836765378550783,1012511.8,-1.8367653785507834,4,18
Spain,2019-01-21,2019,3,f,0,9,10.848767115379092,1012511.8,-1.8487671153790917,5,18
Spain,2019-01-28,2019,4,f,0,5,10.860930225834043,1012511.8,-5.860930225834043,5,18
Spain,2019-02-04,2019,5,f,0,9,10.873251692923656,1012511.8,-1.873251692923656,5,18
Spain,2019-02-11,2019,6,f,0,7,10.885728490651553,1012511.8,-3.8857284906515535,5,19
Spain,2019-02-18,2019,7,f,0,11,10.898357583541939,1012511.8,0.10164241645806094,5,18
Spain,2019-02-25,2019,8,f,0,15,10.911135926173085,1012511.8,4.088864073826915,4.975000000000044,17.024999999999864
Spain,2019-03-04,2019,9,f,0,14,10.924060462719739,1012511.8,3.075939537280261,5,18
Spain,2019-03-11,2019,10,f,0,10,10.937128126504053,1012511.8,-0.937128126504053,5,18
Spain,2019-03-18,2019,11,f,0,12,10.950335839555303,1012511.8,1.0496641604446975,5,18
Spain,2019-03-25,2019,12,f,0,8,10.96368051217869,1012511.8,-2.9636805121786907,5,19
Spain,2019-04-01,2019,13,f,0,17,10.977159042532406,1012511.8,6.022840957467594,5,18
Spain,2019-04-08,2019,14,f,0,12,10.990768316214263,1012511.8,1.0092316837857371,5,18
Spain,2019-04-15,2019,15,f,0,13,11.004505205856669,1012511.8,1.9954947941433314,5,19
Spain,2019-04-22,2019,16,f,0,5,11.018366570730874,1012511.8,-6.0183665707308744,5,17
Spain,2019-04-29,2019,17,f,0,9,11.03234925636005,1012511.8,-2.0323492563600496,5,18
Spain,2019-05-06,2019,18,f,0,15,11.04645009414173,1012511.8,3.953549905858271,4,18
Spain,2019-05-13,2019,19,f,0,8,11.060665900979004,1012511.8,-3.0606659009790036,5,17
Spain,2019-05-20,2019,20,f,0,11,11.074993478921105,1012511.8,-0.07499347892110464,5,19
Spain,2019-05-27,2019,21,f,0,14,11.089429614813376,1012511.8,2.910570385186624,5,18
Spain,2019-06-03,2019,22,f,0,10,11.103971079956134,1012511.8,-1.1039710799561337,5,18
Spain,2019-06-10,2019,23,f,0,6,11.118614629773475,1012511.8,-5.118614629773475,5,18
Spain,2019-06-17,2019,24,f,0,14,11.133357003491055,1012511.8,2.8666429965089453,5,19
Spain,2019-06-24,2019,25,f,0,13,11.148194923823699,1012511.8,1.8518050761763014,5,18
Spain,2019-07-01,2019,26,f,0,8,11.163125096672548,1012511.8,-3.163125096672548,5,18
Spain,2019-07-08,2019,27,f,0,13,11.17814421083185,1012511.8,1.8218557891681506,5.975000000000044,18
Spain,2019-07-15,2019,28,f,0,11,11.193248937705595,1012511.8,-0.19324893770559548,5,19
Spain,2019-07-22,2019,29,f,0,5,11.208435931033993,1012511.8,-6.208435931033993,5,18
Spain,2019-07-29,2019,30,f,0,17,11.223701826629995,1012511.8,5.776298173370005,5,18
Spain,2019-08-05,2019,31,f,0,11,11.239043242125582,1012511.8,-0.23904324212558237,5,18
Spain,2019-08-12,2019,32,f,0,16,11.254456776728682,1012511.8,4.7455432232713175,5,18
Spain,2019-08-19,2019,33,f,0,10,11.26993901098977,1012511.8,-1.26993901098977,5,19
Spain,2019-08-26,2019,34,f,0,8,11.285486506579275,1012511.8,-3.285486506579275,5,19
Spain,2019-09-02,2019,35,f,0,10,11.30109580607499,1012511.8,-1.30109580607499,5,19
Spain,2019-09-09,2019,36,f,0,11,11.31676343276054,1012511.8,-0.3167634327605402,5,19
Spain,2019-09-16,2019,37,f,0,7,11.332485890433912,1012511.8,-4.332485890433912,5,20
Spain,2019-09-23,2019,38,f,0,18,11.348259663227152,1012511.8,6.651740336772848,5,18
Spain,2019-09-30,2019,39,f,0,8,11.364081215436858,1012511.8,-3.3640812154368582,5,19
Spain,2019-10-07,2019,40,f,0,21,11.379946991365308,1012511.8,9.620053008634692,5,19
Spain,2019-10-14,2019,41,f,0,15,11.395853415173097,1012511.8,3.6041465848269034,5,19
Spain,2019-10-21,2019,42,f,0,5,11.411796890742734,1012511.8,-6.411796890742734,5,19
Spain,2019-10-28,2019,43,f,0,12,11.42777380155351,1012511.8,0.57222619844649,5,20
Spain,2019-11-04,2019,44,f,0,9,11.443780510567766,1012511.8,-2.443780510567766,5,18
Spain,2019-11-11,2019,45,f,0,14,11.459813360128829,1012511.8,2.5401866398711714,5,19
Spain,2019-11-18,2019,46,f,0,10,11.475869292771502,1012511.8,-1.4758692927715025,5,19
Spain,2019-11-25,2019,47,f,0,18,11.491947720804363,1012511.8,6.508052279195637,5,18
Spain,2019-12-02,2019,48,f,0,7,11.508048675744918,1012511.8,-4.508048675744918,5,19
Spain,2019-12-09,2019,49,f,0,15,11.524172189154765,1012511.8,3.475827810845235,5,19
Spain,2019-12-16,2019,50,f,0,14,11.540318292639784,1012511.8,2.4596817073602164,5,19
Spain,2019-12-23,2019,51,f,0,15,11.556487017850117,1012511.8,3.4435129821498833,5.975000000000044,19
Spain,2019-12-30,2019,52,f,0,15,11.572678396480253,1012511.8,3.427321603519747,5,20
Spain,2020-01-06,2020,1,f,0,18,11.588892460269081,1012511.8,6.411107539730919,5,19
Spain,2020-01-13,2020,2,f,0,21,11.605129240999966,1012511.8,9.394870759000034,5,20
Spain,2020-01-20,2020,3,f,0,13,11.621388770500776,1012511.8,1.3786112294992243,5,20
Spain,2020-01-27,2020,4,f,0,13,11.637671080644035,1012511.8,1.3623289193559653,5,20
Spain,2020-02-03,2020,5,f,0,16,11.653976203346861,1012511.8,4.346023796653139,5,20
Spain,2020-02-10,2020,6,f,0,17,11.670304170571116,1012511.8,5.329695829428884,5,20
Spain,2020-02-17,2020,7,f,0,13,11.686655014323435,1012511.8,1.313344985676565,5,20
Spain,2020-02-24,2020,8,f,0,16,11.703028766655299,1012511.8,4.296971233344701,5,20
Spain,2020-03-02,2020,9,f,0,14,11.719425459663096,1012511.8,2.2805745403369038,5,20
Spain,2020-03-09,2020,10,f,0,11,11.735845125488185,1012511.8,-0.7358451254881846,5,20
Spain,2020-03-16,2020,11,f,0,13,11.75228779631695,1012511.8,1.2477122036830508,5.975000000000044,19
Spain,2020-03-23,2020,12,f,0,15,11.768753504380877,1012511.8,3.231246495619123,5,20
Spain,2020-03-30,2020,13,f,0,14,11.78524228195661,1012511.8,2.2147577180433906,5,20
Spain,2020-04-06,2020,14,f,0,24,11.80175416136601,1012511.8,12.19824583863399,6,21
Spain,2020-04-13,2020,15,f,0,21,11.818289174976227,1012511.8,9.181710825023773,5,21
Spain,2020-04-20,2020,16,f,0,14,11.834847355199717,1012511.8,2.1651526448002834,5,20
Spain,2020-04-27,2020,17,f,0,18,11.851428734494473,1012511.8,6.148571265505527,5,21
Spain,2020-05-04,2020,18,f,0,17,11.868033345363838,1012511.8,5.131966654636162,5,20
Spain,2020-05-11,2020,19,f,0,17,11.884661220356737,1012511.8,5.115338779643263,5,21
Spain,2020-05-18,2020,20,f,0,14,11.901312392067695,1012511.8,2.0986876079323054,5,20.024999999999864
Spain,2020-05-25,2020,21,f,0,8,11.917986893136908,1012511.8,-3.9179868931369075,5,20
Spain,2020-06-01,2020,22,f,0,19,11.934684756250302,1012511.8,7.065315243749698,5,21
Spain,2020-06-08,2020,23,f,0,10,11.951406014139597,1012511.8,-1.9514060141395966,5,21
Spain,2020-06-15,2020,24,f,0,13,11.968150699582372,1012511.8,1.031849300417628,6,21
Spain,2020-06-22,2020,25,f,0,12,11.984918845402131,1012511.8,0.015081154597869073,6,20
Spain,2020-06-29,2020,26,f,0,20,12.001710484468363,1012511.8,7.998289515531637,5,20
Spain,2020-07-06,2020,27,f,0,22,12.018525649696615,1012511.8,9.981474350303385,5,20
Spain,2020-07-13,2020,28,f,0,10,12.035364374048523,1012511.8,-2.035364374048523,6,21
Spain,2020-07-20,2020,29,f,0,14,12.052226690531974,1012511.8,1.947773309468026,5,20
Spain,2020-07-27,2020,30,f,0,19,12.06911263220103,1012511.8,6.93088736779897,5,21
Spain,2020-08-03,2020,31,f,0,15,12.086022232156093,1012511.8,2.9139777678439067,6,23
Spain,2020-08-10,2020,32,f,0,14,12.102955523543935,1012511.8,1.897044476456065,5,21
Spain,2020-08-17,2020,33,f,0,9,12.119912539557772,1012511.8,-3.119912539557772,5,21
Spain,2020-08-24,2020,34,f,0,10,12.136893313437326,1012511.8,-2.1368933134373265,5,21
Spain,2020-08-31,2020,35,f,0,16,12.153897878468888,1012511.8,3.8461021215311124,5,22
Spain,2020-09-07,2020,36,f,0,7,12.170926267985385,1012511.8,-5.170926267985385,5,21
Spain,2020-09-14,2020,37,f,0,14,12.187978515366446,1012511.8,1.8120214846335543,5,21
Spain,2020-09-21,2020,38,f,0,15,12.20505465403847,1012511.8,2.79494534596153,6,21
Spain,2020-09-28,2020,39,f,0,12,12.222154717474686,1012511.8,-0.22215471747468563,6,22.024999999999864
Spain,2014-01-06,2014,1,f,5,4,2.291239078065785,1203162.83,1.708760921934215,0,6
Spain,2014-01-13,2014,2,f,5,2,2.2914343359891394,1203162.83,-0.29143433598913937,0,6
Spain,2014-01-20,2014,3,f,5,1,2.2916296105522527,1203162.83,-1.2916296105522527,0,7
Spain,2014-01-27,2014,4,f,5,3,2.2918249017565393,1203162.83,0.7081750982434607,0,6
Spain,2014-02-03,2014,5,f,5,2,2.2920202096034163,1203162.83,-0.29202020960341635,0,6
Spain,2014-02-10,2014,6,f,5,4,2.292215534094299,1203162.83,1.7077844659057009,0,6
Spain,2014-02-17,2014,7,f,5,3,2.2924108752306096,1203162.83,0.7075891247693904,0,6
Spain,2014-02-24,2014,8,f,5,4,2.29260623301377,1203162.83,1.7073937669862298,0,5
Spain,2014-03-03,2014,9,f,5,3,2.292801607445196,1203162.83,0.7071983925548042,0,6
Spain,2014-03-10,2014,10,f,5,6,2.292996998526301,1203162.83,3.707003001473699,0,6
