Country,Sex,Age,Exposure,Deaths,Baseline,Excess,Excess_lp,Excess_up,Baseline_pos,Excess_pos,Excess_pos_lp,Excess_pos_up,Excess_epi,Excess_epi_up,Excess_epi_lp
Italy,f,80,12076823.092672018,13196,8418.240265444016,4777.759734555985,4124.925,5402.05,13196,4777.759734555985,4124.925,5402.05,5941.508127920052,7168.125,4645.85
Italy,f,85,7982000.88880606,19188,12271.97878615501,6916.021213844991,6000.95,7735.05,19188,6916.021213844991,6000.95,7735.05,8992.06983102617,10811.125,6946.800000000001
Italy,f,90,5409731.551828012,28887,18866.13060949027,10020.869390509732,8616.775000000001,11222.15,28887,10020.869390509732,8616.775000000001,11222.15,12324.304763679143,14611.275,9649.700000000003
Italy,f,All,279351546.67320067,81154,53133.24916223204,28020.750837767966,22685.425000000003,32805.375,81222.75870259095,28089.509540358915,23303.525,32806.375,34091.104999165975,41364.725,26018.175000000007
Italy,m,0,10835248.932130676,137,116.49622351530803,20.503776484691976,-53,83,148.87266064966664,32.376437134358625,3,83,29.49884621488269,50,5
Italy,m,5,12426182.610476539,18,20.36204846347686,-2.36204846347686,-35.024999999999864,18,22.09021749132958,1.7281690278527178,0,18,0,0,0
Italy,m,10,13246827.658827297,33,20.34842402594291,12.65157597405709,-21,33,33.21471917772128,12.866295151778365,0,33,3.9391212672084444,6,1
Italy,m,15,13360378.771701977,47,76.16467571926111,-29.16467571926112,-95.02499999999986,20,76.7187496543012,0.5540739350400834,0,22,0,0,0
Italy,m,20,13752145.247064415,67,105.54537906574208,-38.545379065742075,-109.02499999999986,19.024999999999956,107.8306815463345,2.2853024805924314,0,19.024999999999956,0,0,0
Italy,m,25,14638855.977358522,105,125.2673725037055,-20.2673725037055,-102.02499999999986,43.024999999999956,129.45383457425226,4.186462070546771,0,46.024999999999956,0,0,0
Italy,m,30,15344084.196366996,159,131.69332270948001,27.306677290519993,-54.024999999999864,95,163.86869876226697,32.17537605278697,0,95,0,0,0
Italy,m,35,16492199.52802188,208,198.3057200270239,9.694279972976098,-91,93.02499999999995,221.42052668747738,23.11480666045347,2,93.02499999999995,26.233215306913106,46,3
Italy,m,40,18964245.93041225,417,352.1713167068191,64.8286832931809,-57.024999999999864,173,423.0456531537926,70.87433644697353,7,173,65.27624619256059,113,9
Italy,m,45,21680549.420070514,832,562.0085354653546,269.9914645346454,107,415.025,832,269.9914645346454,115,415.025,360.12699922075967,552,144
Italy,m,50,21764573.918181796,1404,1110.3625874100806,293.63741258991934,77,500.04999999999995,1404,293.63741258991934,140,500.04999999999995,259.09404416891994,373.025,140
Italy,m,55,20368047.130920086,2417,1581.1184137130906,835.8815862869093,564,1092,2417,835.8815862869093,564,1092,835.8815862869093,1092,564
Italy,m,60,17023420.340893272,3543,2156.9569600335562,1386.0430399664438,1086.9250000000004,1680,3543,1386.0430399664438,1086.9250000000004,1680,1729.5436834818538,2258,1184.9000000000005
Italy,m,65,15111513.233809246,5282,3220.996724884992,2061.003275115008,1687.9250000000004,2408.075,5282,2061.003275115008,1687.9250000000004,2408.075,2061.003275115008,2408.075,1687.9250000000004
Italy,m,70,14221703.841371752,8563,4667.08086880559,3895.9191311944096,3440,4324.025,8563,3895.9191311944096,3440,4324.025,4964.314941201719,6069.125,3768.9500000000003
Italy,m,75,10590751.656157142,11342,6558.588436734162,4783.411563265838,4220.950000000001,5340.075,11342,4783.411563265838,4220.950000000001,5340.075,5217.545084894896,6122.15,4300.950000000001
Italy,m,80,8596751.043039013,15638,8954.977013325772,6683.022986674228,5999.9000000000005,7372.05,15638,6683.022986674228,5999.9000000000005,7372.05,8419.356968725886,10002.1,6811.875
Italy,m,85,4492412.418132118,15486,10209.112434468423,5276.887565531577,4418.95,6005.025,15486,5276.887565531577,4418.95,6005.025,5804.0098657177505,6861.05,4559.9
Italy,m,90,2077285.0692335358,12727,8529.009817808144,4197.990182191857,3462.9249999999997,4905.075,12727,4197.990182191857,3462.9249999999997,4905.075,5052.887767504338,6227.15,3817.8999999999996
Italy,m,All,264987176.92416903,78425,48696.56627538593,29728.433724614075,24448.425000000003,34618.475,78560.51574169715,29863.949466311216,25148.575,34623.475,34828.711645299605,42179.675,26998.4
Latvia,b,0,1024876.0465464222,24,21.227448144164686,2.772551855835315,-29,24,27.16795262611808,5.940504481953395,0,24,0,0,0
Latvia,b,5,849082.8139251273,10,9.404786455289935,0.5952135447100655,-20,10,10.357652775117302,0.9528663198273679,0,10,0,0,0
Latvia,b,10,919214.9061882014,13,11.596750359441495,1.4032496405585049,-23,13,14.446309491114052,2.849559131672557,0,13,0,0,0
Latvia,b,15,771686.6576693334,13,18.693999096054466,-5.693999096054466,-35,13,18.693999096054466,0,0,13,0,0,0
Latvia,b,20,642362.318309371,17,18.932259971472394,-1.9322599714723938,-31,17,21.719166614030158,2.7869066425577653,0,17,0,0,0
Latvia,b,25,1087518.5793592324,26,27.459789008318182,-1.4597890083181824,-38,26,30.351422283442908,2.891633275124724,0,26,0,0,0
Latvia,b,30,1278724.0646941555,36,45.81193589210057,-9.811935892100571,-56,26,50.62959887536596,4.81766298326539,0,27,0,0,0
Latvia,b,35,1089065.5853179782,67,45.4036734276875,21.5963265723125,-24,58,67.08265430106968,21.67898087338218,0,58,0,0,0
Latvia,b,40,1093990.4265209245,82,80.78387195165205,1.216128048347958,-58,50.024999999999956,88.94092416820047,8.15705221654843,0,50.024999999999956,7.075565192470014,13,1
Latvia,b,45,1197160.392371086,115,104.02751835137163,10.972481648628372,-56,69.02499999999995,120.223450432508,16.195932081136377,0,69.02499999999995,13.622585407511378,20,7
Latvia,b,50,1082121.0677278622,173,158.6649150152429,14.335084984757085,-66.02499999999986,86.02499999999995,176.97217237305563,18.307257357812723,0,86.02499999999995,0,0,0
Latvia,b,55,1307010.2192929424,224,263.5400287158481,-39.540028715848095,-145,57,273.2852139176222,9.745185201774053,0,57,13.406562607707148,23,3
Latvia,b,60,1168897.313376398,322,329.19173833074456,-7.191738330744528,-123.02499999999986,102,345.89374742759645,16.702009096851924,0,102,75.2595288637304,121,23.975000000000136
Latvia,b,65,1067535.1955185675,444,408.20321851402207,35.79678148597796,-89.02499999999986,153,455.42351421997773,47.22029570595572,2.9750000000001364,153,30.441259020236295,56,2.9750000000001364
Latvia,b,70,679917.4772333432,502,442.5083827382679,59.49161726173206,-69,186.02499999999995,510.17178134596554,67.66339860769762,0,186.02499999999995,17.854622276130655,31,3
Latvia,b,75,789041.7866723452,669,648.2897156760729,20.71028432392714,-142,171.02499999999995,694.4811019063933,46.19138623032046,0,172.02499999999995,23.54388316690858,39,7
Latvia,b,80,449593.9067693752,848,804.0343799709774,43.96562002902263,-132,215,858.0651704089034,54.03079043792604,0,215,48.6467944106858,83,8
Latvia,b,85,316027.5243743288,756,735.3213573229574,20.67864267704263,-152.02499999999986,182.0499999999999,783.223551894805,47.9021945718477,0,182.0499999999999,85.58934895346495,150,19
Latvia,b,90,204130.94506146864,707,644.3466957319202,62.65330426807978,-97.02499999999986,210.02499999999995,716.6410403551711,72.29434462325086,0,210.02499999999995,62.966125930933174,106,16
Latvia,b,All,17017957.22692846,5048,4817.442464673606,230.55753532639378,-1385.1249999999993,1668.1999999999996,5263.7704245125115,446.3279598389053,2.9750000000001364,1670.1999999999996,378.4062758297784,642,90.95000000000027
Latvia,f,0,490613.3433911033,16,14.229420322608389,1.770579677391611,-23.024999999999864,16,18.32691774403822,4.097497421429829,0,16,0,0,0
Latvia,f,5,408152.90513744915,9,9.315237602483286,-0.31523760248328614,-20,9,9.315237602483286,0,0,9,0,0,0
Latvia,f,10,446834.57784434914,10,10.087254272721704,-0.08725427272170472,-22,10,10.966144765759749,0.8788904930380443,0,10,0,0,0
Latvia,f,15,380501.85573918745,10,10.931267854039511,-0.9312678540395107,-25,10,11.715459560655807,0.7841917066162969,0,10,0,0,0
Latvia,f,20,308349.14457382454,10,13.168897478631735,-3.1688974786317345,-28,10,13.705700621678144,0.5368031430464095,0,10,0,0,0
Latvia,f,25,526353.1495527597,13,13.65068949051176,-0.6506894905117611,-24,13,15.587312846392122,1.9366233558803605,0,13,0,0,0
Latvia,f,30,624782.7440857425,17,17.689512049918662,-0.6895120499186631,-29,17,20.86288340675382,3.1733713568351574,0,17,0,0,0
Latvia,f,35,536387.3960478798,26,19.148525756647008,6.8514742433529925,-23,26,27.52137544456216,8.372849687915155,0,26,0,0,0
Latvia,f,40,554160.3697398538,26,32.041531779132896,-6.041531779132898,-44,25,33.31670129228079,1.2751695131478926,0,25,0,0,0
Latvia,f,45,616134.9895143942,40,32.29181284423648,7.708187155763519,-31,39,42.79005469091541,10.49824184667893,0,39,14.147409983112738,20,7
Latvia,f,50,568462.5049010328,60,54.24208219705602,5.7579178029439815,-41.024999999999864,42,63.17530356989625,8.933221372840235,1,42,5.968041890363901,10,1
Latvia,f,55,708373.8472626532,77,103.33529006741252,-26.335290067412515,-92.04999999999973,32,103.57416620645171,0.23887613903919558,0,32,0,0,0
Latvia,f,60,659733.2179936038,115,121.06891793945678,-6.068917939456776,-79,54,131.30530895520107,10.236391015744287,0,54,9.405846134573675,17,1
Latvia,f,65,643624.5988351482,187,149.06992461559796,37.93007538440203,-42,105,190.7556871623557,41.68576254675776,4,105,30.336369452527396,53,4
Latvia,f,70,436324.1275400782,205,187.42354199237423,17.576458007625774,-71.02499999999986,96,214.51261041980942,27.089068427435183,3,96,36.9533840422564,62,8
Latvia,f,75,541056.9832653168,381,324.38150443372007,56.618495566279925,-58.04999999999973,160.02499999999995,381,56.618495566279925,0,160.02499999999995,0,0,0
Latvia,f,80,318431.3478770309,511,474.1757045033386,36.82429549666142,-103,165,518.6580365839365,44.48233208059784,0,165,0,0,0
Latvia,f,85,240663.0628139009,538,501.4548619021489,36.54513809785113,-101.02499999999986,166,550.8850763751401,49.43021447299127,1,166,32.101619791262145,62,3
Latvia,f,90,167187.9725248292,565,524.2637709753997,40.73622902460038,-104,175.02499999999995,573.2984993283281,49.034728352928475,0,175.02499999999995,54.69426317088916,94.02499999999995,11
Latvia,f,All,9176128.138640137,2816,2611.969748077436,204.0302519225639,-960.1999999999989,1170.05,2931.2724765766384,319.30272849920226,9,1170.05,183.60693446498541,318.025,35
Latvia,m,0,534262.7031553189,17,15.784354135812999,1.2156458641870018,-27,17,20.023159970821162,4.238805835008162,1,17,3.248156104784499,5,1
Latvia,m,5,440929.9087876781,10,9.094543084917959,0.9054569150820406,-18,10,10.083414921182317,0.9888718362643576,0,10,0,0,0
Latvia,m,10,472380.3283438522,12,10.502539176521074,1.4974608234789264,-22,12,13.006483284617985,2.5039441080969116,0,12,0,0,0
Latvia,m,15,391184.80193014594,12,16.91033735694541,-4.910337356945407,-33,12,17.263203875143546,0.3528665181981381,0,12,0,0,0
Latvia,m,20,334013.1737355465,16,15.055424770200393,0.9445752297996075,-27,16,18.685733517480514,3.6303087472801234,0,16,0,0,0
Latvia,m,25,561165.4298064727,22,22.596616444431515,-0.5966164444315138,-34,22,27.044392593861797,4.4477761494302825,0,22,0,0,0
Latvia,m,30,653941.3206084128,28,37.14172066509566,-9.141720665095665,-51,19,42.885656216991556,5.743935551895894,0,19,0,0,0
Latvia,m,35,552678.1892700985,50,35.19169646713762,14.808303532862379,-25,42.024999999999956,50,14.808303532862379,0,42.024999999999956,0,0,0
Latvia,m,40,539830.0567810708,65,58.13666286139074,6.863337138609263,-43.024999999999864,47,67.35152471518529,9.21486185379455,0,47,0,0,0
Latvia,m,45,581025.4028566915,84,80.78619329316201,3.2138067068379836,-53.04999999999973,53,90.99600496839942,10.209811675237397,0,53,0,0,0
Latvia,m,50,513658.5628268295,122,113.36284872270727,8.637151277292727,-61.024999999999864,68,125.2091595572188,11.846310834511526,0,68,0,0,0
Latvia,m,55,598636.3720302893,156,162.20748227436272,-6.2074822743627145,-85,64,173.34731402820262,11.139831753839907,0,64,12.3912966946991,20,4.975000000000136
Latvia,m,60,509164.0953827943,216,217.67334865746426,-1.6733486574642633,-95.02499999999986,85,232.83967343561756,15.166324778153289,0,85,27.859857093068012,47,6
Latvia,m,65,423910.5966834192,266,268.42312480189406,-2.4231248018940548,-108,94,286.40807367785237,17.984948875958292,0,94,29.877872873637262,52,5
Latvia,m,70,243593.34969326496,306,265.1453723098553,40.85462769014471,-60.024999999999864,137,308.43963571304425,43.29426340318895,2,137,13.529396583078253,24,2
Latvia,m,75,247984.80340702843,297,300.58731401143996,-3.5873140114399718,-110,97.02499999999995,315.67168163997354,15.084367628533549,0,98.02499999999995,16.565625927441793,28,3
Latvia,m,80,131162.5588923443,346,298.1811034212951,47.8188965787049,-61.024999999999864,149,346.36659080154413,48.185487380249015,2.9750000000001364,149,13.889754581163785,26,2.9750000000001364
Latvia,m,85,75364.46156042787,227,191.7947300626703,35.205269937329675,-54.04999999999973,116,228.26964729188518,36.47491722921487,0,116,0,0,0
Latvia,m,90,36942.97253663945,151,119.4096712651075,31.590328734892502,-36.024999999999864,92,151.26790475888154,31.858233493774055,2,92,38.42867276586001,65,7.975000000000136
Latvia,m,All,7841829.088288325,2403,2237.985083782412,165.01491621758814,-1003.2499999999986,1152.05,2525.1592549679035,287.1741711854916,7.975000000000136,1153.05,155.7906326237327,267,32.92500000000041
Lithuania,b,0,1310057.5827965457,20,22.6437147584389,-2.6437147584389016,-34,20,26.095717237167623,3.4520024787287227,0,20,0,0,0
Lithuania,b,5,1386654.4416430858,11,11.638083495419576,-0.6380834954195747,-25,11,13.045385454253873,1.4073019588342983,0,11,0,0,0
Lithuania,b,10,1086367.5379506678,16,11.215220973882946,4.784779026117053,-20,16,16.986144467404447,5.770923493521498,0,16,0,0,0
Lithuania,b,15,1108594.9101505785,21,25.54695560195622,-4.54695560195622,-39.024999999999864,21,27.210097925502083,1.6631423235458618,0,21,0,0,0
Lithuania,b,20,1233656.8577592254,25,25.529155601195484,-0.52915560119548255,-35,25,29.50280665324663,3.973651052051149,0,25,0,0,0
Lithuania,b,25,1669608.2259663914,29,34.60543610440695,-5.6054361044069445,-44,23,35.09523959539235,0.48980349098540676,0,23,6.245995099308631,9,2
Lithuania,b,30,1669645.5689200168,48,54.269422364195144,-6.269422364195145,-54,32,58.17091791067214,3.9014955464769923,0,32,0,0,0
Lithuania,b,35,1366307.5753358328,73,75.99309118148594,-2.9930911814859407,-62,46,81.21828848804999,5.22519730656405,0,46,0,0,0
Lithuania,b,40,1470094.148712615,124,91.20519792540905,32.79480207459095,-29,85,127.1534923545945,35.94829442918546,5,85,18.79124926184632,31,5
Lithuania,b,45,1756585.8608462708,192,150.4421636961448,41.5578363038552,-35,110,192,41.5578363038552,1,110,44.08269613013013,74,8.975000000000136
Lithuania,b,50,1686118.54896084,268,226.28448256999394,41.715517430006074,-52,131.02499999999995,268.16141519736277,41.87693262736886,0,131.02499999999995,27.088753160478152,46.024999999999956,5.975000000000136
Lithuania,b,55,2116834.048944233,421,339.15089744914974,81.84910255085026,-38,192,422.9184009748764,83.76750352572668,11,192,129.4777734326751,226.02499999999995,25
Lithuania,b,60,1674894.0077748185,509,476.07913082194347,32.920869178056535,-99.07499999999959,161.02499999999995,518.8274717115467,42.74834088960316,0,161.02499999999995,37.64912123165437,66,7
Lithuania,b,65,1478689.4339988045,617,564.3487047896372,52.65129521036282,-95,190.02499999999995,623.4447202096188,59.09601541998159,3,190.02499999999995,19.31675538352811,34,3
Lithuania,b,70,982622.2935258042,702,566.6854652642061,135.31453473579393,-14.024999999999864,275.0499999999999,702,135.31453473579393,12,275.0499999999999,436.0485025144914,692.05,157.97500000000014
Lithuania,b,75,1035759.2160981231,896,790.2645005714428,105.73549942855718,-64,270.025,898.438556205573,108.17405563413023,18,270.025,152.48657746017136,264.025,37
Lithuania,b,80,753240.3246390007,1080,1083.9297519804543,-3.929751980454242,-218,195,1123.576847327429,39.64709534697472,0,195,120.34279306814746,206.02499999999995,31.950000000000273
Lithuania,b,85,501763.3561233821,1180,1040.115826193207,139.88417380679277,-69.04999999999973,335,1183.2821716306069,143.16634543739957,20,335,457.3685470594883,760,136.97500000000014
Lithuania,b,90,288446.5716144722,959,884.7302659571716,74.26973404282839,-118.02499999999986,260.0499999999999,961.9095601626254,77.17929420545383,0,260.0499999999999,327.29980052154025,568,80.97500000000014
Lithuania,b,All,24575940.511760708,7191,6474.677467299741,716.3225327002586,-1144.199999999999,2398.2,7309.037233505923,834.3597662061812,70,2398.2,1776.1985643234595,2976.1499999999996,501.82500000000095
Lithuania,f,0,635291.9028468004,13,13.349663465197251,-0.34966346519725167,-24.024999999999864,13,15.431565913899938,2.0819024487026856,0,13,0,0,0
Lithuania,f,5,672617.3765690227,9,10.23739723944296,-1.2373972394429602,-24,9,10.23739723944296,0,0,9,0,0,0
Lithuania,f,10,532302.6834277634,13,9.555877784007553,3.444122215992448,-18,13,13.371619438875015,3.8157416548674634,0,13,0,0,0
Lithuania,f,15,536623.3883768462,12,16.011227073836086,-4.011227073836087,-32,12,18.221106018948078,2.2098789451119902,0,12,0,0,0
Lithuania,f,20,601097.4980669618,10,13.184081654918568,-3.184081654918568,-29,10,13.718479153813254,0.5343974988946851,0,10,0,0,0
Lithuania,f,25,795639.597824583,16,10.505362505687364,5.494637494312636,-19,16,16.32991966885374,5.824557163166378,0,16,0,0,0
Lithuania,f,30,802698.624610035,19,20.048346541574123,-1.048346541574122,-33,19,23.367944506332645,3.3195979647585228,0,19,0,0,0
Lithuania,f,35,661406.2453936943,23,23.828098587219042,-0.8280985872190412,-34,23,26.590003953765535,2.761905366546494,0,23,0,0,0
Lithuania,f,40,740780.3922638394,43,33.381633999073586,9.618366000926416,-29.024999999999864,39,45.1290819284973,11.747447929423714,0,39,0,0,0
Lithuania,f,45,907707.2701898096,58,49.18366519026658,8.816334809733421,-39,47,60.3825757194876,11.198910529221017,0,47,0,0,0
Lithuania,f,50,884332.3655971809,89,66.07515425722087,22.92484574277912,-30.024999999999864,68.02499999999995,89,22.92484574277912,0,68.02499999999995,16.568021923194465,27,4
Lithuania,f,55,1149879.9546849714,129,110.02958701875895,18.970412981241047,-49.024999999999864,75,135.74806378929566,25.718476770536704,3,75,29.692917965028048,49,7
Lithuania,f,60,947329.57188272255,165,156.76214264358822,8.237857356411773,-74,79,173.1761254978706,16.413982854282374,0,79,0,0,0
Lithuania,f,65,889515.8987298772,202,195.7739190134753,6.226080986524689,-86,85,212.01091782913676,16.23699881566145,1,85,10.24722748146085,19,1
Lithuania,f,70,632830.5365642691,302,233.5617933890795,68.43820661092052,-29.024999999999864,155,302.9118139720097,69.35002058293023,3.9750000000001364,155,144.00374388420164,235,38.92500000000041
Lithuania,f,75,698295.1937455189,454,401.11142967500206,52.88857032499795,-68,170.02499999999995,458.13580161489045,57.02437193988839,11,170.02499999999995,74.76953610705175,127,21
Lithuania,f,80,501490.9307748622,678,680.0168291471533,-2.016829147153345,-166,157,708.9504401437043,28.933610996550954,0,157,36.87862820979023,66,5
Lithuania,f,85,379061.1782122147,784,714.0603439134113,69.93965608658864,-101,233,791.8378386130757,77.77749469966433,3,233,264.67811273261765,447,68.97500000000014
Lithuania,f,90,233605.98051060596,749,685.3098158432583,63.690184156741694,-111.02499999999986,227,752.6852272447891,67.37541140153083,0,227,225.41199621612822,390,53.975000000000136
Lithuania,f,All,13202506.59027158,3768,3441.986368942171,326.013631057829,-995.1499999999992,1450.05,3867.2359222466885,425.24955330451735,21.975000000000136,1450.05,802.2501845194729,1360,199.87500000000068
Lithuania,m,0,674765.6799497452,16,18.22790310578189,-2.2279031057818894,-30,16,20.17263550536803,1.944732399586142,0,16,0,0,0
Lithuania,m,5,714037.0650740633,11,10.564925910194797,0.4350740898052028,-23,11,12.21402598280278,1.6491000726079845,0,11,0,0,0
Lithuania,m,10,554064.8545229043,12,10.760991761608272,1.2390082383917276,-23,12,13.36965301675118,2.608661255142907,0,12,0,0,0
Lithuania,m,15,571971.5217737323,18,18.932604082412205,-0.932604082412205,-31,18,21.636793109143603,2.7041890267313993,0,18,0,0,0
Lithuania,m,20,632559.3596922636,24,21.331731796443687,2.6682682035563112,-29,24,27.48730000945058,6.155568213006891,0,24,0,0,0
Lithuania,m,25,873968.6281418083,22,32.8827429542278,-10.882742954227798,-50,19.024999999999956,33.245308476089704,0.36256552186190394,0,19.024999999999956,0,0,0
Lithuania,m,30,866946.9443099817,38,43.159277948608036,-5.1592779486080325,-50,29,47.17441861471581,4.015140666107778,0,29,0,0,0
Lithuania,m,35,704901.3299421385,59,61.259328623161956,-2.259328623161956,-54.024999999999864,41,66.22252067516355,4.963192052001589,0,41,0,0,0
Lithuania,m,40,729313.7564487755,90,66.94055153083123,23.05944846916877,-35,69,93.45509068416268,26.514539153331448,0,69,16.92091784057748,26,5
Lithuania,m,45,848878.5906564612,143,110.34008585023003,32.659914149769975,-34.024999999999864,90.02499999999995,146.34273214827164,36.00264629804161,0,90.02499999999995,30.016136495632658,50,7
Lithuania,m,50,801786.1833636592,188,169.430458139712,18.569541860288012,-67,93,189.68901502067519,20.2585568809632,0,93,0,0,0
Lithuania,m,55,966954.0942592615,301,238.55565203703398,62.44434796296602,-41,151.02499999999995,301,62.44434796296602,6,151.02499999999995,79.18522780947279,128,26
Lithuania,m,60,727564.4358920959,353,328.89962723111057,24.1003727688894,-88.02499999999986,130,360.09754653447953,31.19791930336892,2,130,41.126783791696646,77,5
Lithuania,m,65,589173.5352689271,424,377.5497753173207,46.4502246826793,-76,157,426.95339935972993,49.4036240424092,9,157,23.05638314093291,37,9
Lithuania,m,70,349791.7569615351,409,326.5297506793868,82.47024932061322,-32,189,412.2152015052508,85.685450825864,6,189,192.8746904131868,322,55
Lithuania,m,75,337464.02235260425,451,394.77106518535084,56.228934814649165,-63.024999999999864,172,451.6450916867033,56.874026501352496,0,172,29.473095098143446,56,2
Lithuania,m,80,251749.39386413852,411,388.0781106819425,22.921889318057488,-99.04999999999973,136.02499999999995,426.12353936355805,38.04542868161554,5,136.02499999999995,39.99589771704731,65,13
Lithuania,m,85,122702.17791116738,405,335.2009921128329,69.79900788716708,-49.024999999999864,178.02499999999995,409.4541350804113,74.25314296757836,4,178.02499999999995,86.76024427217033,151.02499999999995,17
Lithuania,m,90,54840.591103866216,219,205.13778959055028,13.862210409449716,-80,95,225.12792457410663,19.99013498355634,0,95,27.320256344414222,44,9
Lithuania,m,All,11373433.921489129,3594,3158.5533645387404,435.4466354612595,-954.174999999999,1630.1249999999998,3683.6263313468344,525.0729668080937,32,1630.1249999999998,566.7296329232746,956.025,148
Luxembourg,b,0,298984.7645650753,25,16.13885290242676,8.861147097573241,-19,25,25,8.861147097573241,0,25,0,0,0
Luxembourg,b,5,292860.4666748208,10,8.641982242888345,1.3580177571116556,-18,10,10,1.3580177571116556,0,10,0,0,0
Luxembourg,b,10,283349.1225332277,9,9.186749187776329,-0.18674918777632765,-20,9,9.186749187776329,0,0,9,0,0,0
Luxembourg,b,15,310553.0488048449,10,10.11013754685257,-0.11013754685257049,-22,10,10.987096563349944,0.8769590164973735,0,10,0,0,0
Luxembourg,b,20,358705.6343513541,9,12.2645818286621,-3.264581828662101,-27,9,12.2645818286621,0,0,9,0,0,0
Luxembourg,b,25,409510.52580499137,11,11.682794293178516,-0.6827942931785154,-25,11,13.085899320117637,1.4031050269391212,0,11,0,0,0
Luxembourg,b,30,439534.39199788496,9,10.932130726501912,-1.9321307265019123,-26,9,10.932130726501912,0,0,9,0,0,0
Luxembourg,b,35,440359.6846969784,16,14.242505638334157,1.7574943616658438,-23,16,18.330005623008496,4.087499984674341,0,16,0,0,0
Luxembourg,b,40,417351.00138011377,13,13.27323026722983,-0.27323026722982924,-25,13,15.359535340852561,2.086305073622732,0,13,0,0,0
Luxembourg,b,45,431769.79335202335,17,18.70950518766395,-1.709505187663951,-30,17,21.62902746944363,2.9195222817796815,0,17,0,0,0
Luxembourg,b,50,432262.4267806553,27,34.65904823173303,-7.659048231733033,-48,20,37.119627096972245,2.460578865239213,0,20,0,0,0
Luxembourg,b,55,381264.668893044,40,37.01144592631809,2.988554073681912,-38.024999999999864,31,46.336356757977384,9.324910831659293,0,31,0,0,0
Luxembourg,b,60,310425.99695721146,50,56.016055262294216,-6.016055262294218,-56,32,60.90513255200636,4.889077289712141,0,32,0,0,0
Luxembourg,b,65,244545.50787094014,64,51.2526168423638,12.747383157636197,-33,49.024999999999956,68.03690459539003,16.784287753026224,0,49.024999999999956,0,0,0
Luxembourg,b,70,198209.60817030183,75,70.25985103252157,4.740148967478433,-51,49,81.15218645869646,10.892335426174899,0,49,0,0,0
Luxembourg,b,75,140151.2882334386,102,88.97492974209261,13.025070257907384,-47,63,104.77228005609885,15.797350314006238,0,63,0,0,0
Luxembourg,b,80,109950.15023821156,146,125.8821661704064,20.117833829593593,-53.024999999999864,83.02499999999995,149.05616921375005,23.174003043343646,0,83.02499999999995,0,0,0
Luxembourg,b,85,75162.52554011735,171,154.0755262551744,16.924473744825608,-60,88,178.6433582700654,24.567832014891,8,88,16.893574902793628,25,8
Luxembourg,b,90,38168.87816328546,196,154.35396874202272,41.646031257977285,-38,113,198.30071042196047,43.94674167993777,7,113,24.710037645003826,40,7
Luxembourg,b,All,5613119.48500852,1000,897.6680780264413,102.33192197355869,-659.0499999999997,657.05,1071.0977514826297,173.42967345618857,15,657.05,41.603612547797454,65,15
Luxembourg,f,0,145122.8311866679,17,11.925671680119763,5.074328319880238,-19,17,17.975215485194052,6.049543805074292,0,17,0,0,0
Luxembourg,f,5,142854.9357548985,9,8.907214007666997,0.09278599233300233,-19,9,9,0.09278599233300233,0,9,0,0,0
Luxembourg,f,10,139595.15885454972,9,8.822503546781924,0.1774964532180766,-19,9,9,0.1774964532180766,0,9,0,0,0
Luxembourg,f,15,150900.2801156718,10,9.445361438448975,0.5546385615510245,-20,10,10.395571744428494,0.9502103059795188,0,10,0,0,0
Luxembourg,f,20,173361.66972825926,9,9.369897144863101,-0.36989714486310143,-20,9,9.369897144863101,0,0,9,0,0,0
Luxembourg,f,25,197963.8851446972,9,9.34270979724426,-0.34270979724425876,-20,9,9.34270979724426,0,0,9,0,0,0
Luxembourg,f,30,219138.09691885338,9,10.47103542727946,-1.4710354272794612,-25,9,10.47103542727946,0,0,9,0,0,0
Luxembourg,f,35,219401.57520475582,11,10.638194836872147,0.36180516312785316,-23.024999999999864,11,12.274457093550364,1.636262256678218,0,11,0,0,0
Luxembourg,f,40,201048.79003367302,9,11.185941801090774,-2.185941801090773,-27,9,11.185941801090774,0,0,9,0,0,0
Luxembourg,f,45,204571.26804972187,11,11.196255759045156,-0.19625575904515635,-25,11,12.712257997895758,1.5160022388506023,0,11,0,0,0
Luxembourg,f,50,203778.10748904402,16,20.312087097912638,-4.312087097912639,-37,16,21.78804935714557,1.4759622592329316,0,16,0,0,0
Luxembourg,f,55,185029.26383635018,18,18.40542772577048,-0.40542772577048103,-28,18,22.270285472976038,3.8648577472055567,0,18,0,0,0
Luxembourg,f,60,153105.13684747406,20,21.364940955161313,-1.3649409551613116,-33,20,24.243049125155864,2.878108169994552,0,20,0,0,0
Luxembourg,f,65,121895.68705734197,29,22.793517359589096,6.206482640410904,-25,29,32.57734630664791,9.783828947058812,0,29,4.521481097120626,7,1
Luxembourg,f,70,102199.4947936911,34,33.27259174463784,0.727408255362159,-38.024999999999864,29,37.401451231000095,4.12885948636225,0,29,0,0,0
Luxembourg,f,75,77143.35790659933,56,40.42100711242335,15.578992887576653,-28,47,58.991839147522285,18.570832035098938,0,47,0,0,0
Luxembourg,f,80,62983.13657948739,68,71.83916939218574,-3.8391693921857346,-60,41,75.951024913003,4.111855520817268,0,41,0,0,0
Luxembourg,f,85,46878.833937414434,93,89.03123840527704,3.9687615947229684,-59,57,102.56480661313958,13.533568207862553,0,57,0,0,0
