"IFRs","Cases","Result","Country"
"Modi2_Sweden","PrItaly",0.00355238184043954,"Colombia"
"Modi3_Sweden","PrItaly",0.00327070621943964,"Colombia"
"Modi1_China","PrItaly",0.0053871510431863,"Colombia"
"Modi2_China","PrItaly",0.00525955447035039,"Colombia"
"Modi3_China","PrItaly",0.00481226595685295,"Colombia"
"Modi1_Japan","PrItaly",0.00277363279309818,"Colombia"
"Modi2_Japan","PrItaly",0.00266850096150717,"Colombia"
"Modi3_Japan","PrItaly",0.00249853215342927,"Colombia"
"Modi1_Colombia","PrItaly",0.00385795445847695,"Colombia"
"Modi2_Colombia","PrItaly",0.00372790420316667,"Colombia"
"Modi3_Colombia","PrItaly",0.0034685431361651,"Colombia"
"Modi1_Brazil","PrItaly",0.00395098759731941,"Colombia"
"Modi2_Brazil","PrItaly",0.00380311324445001,"Colombia"
"Modi3_Brazil","PrItaly",0.00355938167338224,"Colombia"
"Modi1_USA","PrItaly",0.00362702921212924,"Colombia"
"Modi2_USA","PrItaly",0.0035038125675271,"Colombia"
"Modi3_USA","PrItaly",0.00326694228027002,"Colombia"
"Levin","Levin1",0.00456759728284034,"Brazil"
"Verity","Levin1",0.00431233716499441,"Brazil"
"Salje","Levin1",0.00291164193420971,"Brazil"
"Modi1","Levin1",0.00228083943172383,"Brazil"
"Modi2","Levin1",0.00219710380795593,"Brazil"
"Modi3","Levin1",0.00204426262359096,"Brazil"
"Levin_p25","Levin1",0.00570949660355043,"Brazil"
"Levin_m25","Levin1",0.00342569796213026,"Brazil"
"Verity_p25","Levin1",0.00539042145624301,"Brazil"
"Verity_m25","Levin1",0.00323425287374581,"Brazil"
"Salje_p25","Levin1",0.00363955241776214,"Brazil"
"Salje_m25","Levin1",0.00218373145065728,"Brazil"
"Verity_Germany","Levin1",0.00304712983182895,"Brazil"
"Verity_Spain","Levin1",0.0027048093139925,"Brazil"
"Verity_Italy","Levin1",0.00279816185769577,"Brazil"
"Verity_France","Levin1",0.00267426301153144,"Brazil"
"Verity_Sweden","Levin1",0.00298112131009631,"Brazil"
"Verity_China","Levin1",0.00431233716499441,"Brazil"
"Verity_Japan","Levin1",0.00237098295766807,"Brazil"
"Verity_Colombia","Levin1",0.00325017414499558,"Brazil"
"Verity_Brazil","Levin1",0.00338060064634467,"Brazil"
"Verity_USA","Levin1",0.00307991245734873,"Brazil"
"Salje_Germany","Levin1",0.00328903998817893,"Brazil"
"Salje_Spain","Levin1",0.00299797871531913,"Brazil"
"Salje_Italy","Levin1",0.00313995038792496,"Brazil"
"Salje_France","Levin1",0.00291164193420971,"Brazil"
"Salje_Sweden","Levin1",0.00341786358343343,"Brazil"
"Salje_China","Levin1",0.00489187449535628,"Brazil"
"Salje_Japan","Levin1",0.00250712252603901,"Brazil"
"Salje_Colombia","Levin1",0.00346921350217543,"Brazil"
"Salje_Brazil","Levin1",0.00346991553515396,"Brazil"
"Salje_USA","Levin1",0.00327523668407965,"Brazil"
"Modi1_Germany","Levin1",0.00246168652465956,"Brazil"
"Modi2_Germany","Levin1",0.00236135921943565,"Brazil"
"Modi3_Germany","Levin1",0.00220934254752304,"Brazil"
"Modi1_Spain","Levin1",0.00218576191181116,"Brazil"
"Modi2_Spain","Levin1",0.00210048568158488,"Brazil"
"Modi3_Spain","Levin1",0.00196046413572911,"Brazil"
"Modi1_Italy","Levin1",0.00228083943172383,"Brazil"
"Modi2_Italy","Levin1",0.00219710380795593,"Brazil"
"Modi3_Italy","Levin1",0.00204426262359096,"Brazil"
"Modi1_France","Levin1",0.00213890576957951,"Brazil"
"Modi2_France","Levin1",0.00205001239828384,"Brazil"
"Modi3_France","Levin1",0.00192152501250862,"Brazil"
"Modi1_Sweden","Levin1",0.00245553583737542,"Brazil"
"Modi2_Sweden","Levin1",0.0023734456825588,"Brazil"
"Modi3_Sweden","Levin1",0.00219944301773283,"Brazil"
"Modi1_China","Levin1",0.00365631499764393,"Brazil"
"Modi2_China","Levin1",0.00354106308015213,"Brazil"
"Modi3_China","Levin1",0.00326471472505529,"Brazil"
"Modi1_Japan","Levin1",0.00186769512654162,"Brazil"
"Modi2_Japan","Levin1",0.00178137584804922,"Brazil"
"Modi3_Japan","Levin1",0.00167888063956059,"Brazil"
"Modi1_Colombia","Levin1",0.00261771368266296,"Brazil"
"Modi2_Colombia","Levin1",0.00250521330861412,"Brazil"
"Modi3_Colombia","Levin1",0.00235024690308819,"Brazil"
"Modi1_Brazil","Levin1",0.002694430701788,"Brazil"
"Modi2_Brazil","Levin1",0.00256669065717841,"Brazil"
"Modi3_Brazil","Levin1",0.00242477402689127,"Brazil"
"Modi1_USA","Levin1",0.00246024026621714,"Brazil"
"Modi2_USA","Levin1",0.00235329640694952,"Brazil"
"Modi3_USA","Levin1",0.0022126057821139,"Brazil"
"Levin","Levin2",0.00658012068860383,"Brazil"
"Verity","Levin2",0.00600076652686835,"Brazil"
"Salje","Levin2",0.00420135692324944,"Brazil"
"Modi1","Levin2",0.00331676374699327,"Brazil"
"Modi2","Levin2",0.00322171762825254,"Brazil"
"Modi3","Levin2",0.00297131352780345,"Brazil"
"Levin_p25","Levin2",0.00822515086075479,"Brazil"
"Levin_m25","Levin2",0.00493509051645287,"Brazil"
"Verity_p25","Levin2",0.00750095815858544,"Brazil"
"Verity_m25","Levin2",0.00450057489515126,"Brazil"
"Salje_p25","Levin2",0.0052516961540618,"Brazil"
"Salje_m25","Levin2",0.00315101769243708,"Brazil"
"Verity_Germany","Levin2",0.00426203072774374,"Brazil"
"Verity_Spain","Levin2",0.00380553069475988,"Brazil"
"Verity_Italy","Levin2",0.0039417530817591,"Brazil"
"Verity_France","Levin2",0.00374910109364563,"Brazil"
"Verity_Sweden","Levin2",0.0041977938448195,"Brazil"
"Verity_China","Levin2",0.00600076652686835,"Brazil"
"Verity_Japan","Levin2",0.00333397382815679,"Brazil"
"Verity_Colombia","Levin2",0.00451648055076097,"Brazil"
"Verity_Brazil","Levin2",0.00465823345494432,"Brazil"
"Verity_USA","Levin2",0.00428177537245423,"Brazil"
"Salje_Germany","Levin2",0.0047291758244362,"Brazil"
"Salje_Spain","Levin2",0.00433873508515493,"Brazil"
"Salje_Italy","Levin2",0.00454813578998285,"Brazil"
"Salje_France","Levin2",0.00420135692324944,"Brazil"
"Salje_Sweden","Levin2",0.00495068506188817,"Brazil"
"Salje_China","Levin2",0.00699797893086667,"Brazil"
"Salje_Japan","Levin2",0.00362505243971365,"Brazil"
"Salje_Colombia","Levin2",0.00495993690143082,"Brazil"
"Salje_Brazil","Levin2",0.00491535067215761,"Brazil"
"Salje_USA","Levin2",0.00468516567998719,"Brazil"
"Modi1_Germany","Levin2",0.00355702259800054,"Brazil"
"Modi2_Germany","Levin2",0.00344151682257699,"Brazil"
"Modi3_Germany","Levin2",0.0031888858789596,"Brazil"
"Modi1_Spain","Levin2",0.00317691721190971,"Brazil"
"Modi2_Spain","Levin2",0.00307962608346326,"Brazil"
"Modi3_Spain","Levin2",0.00284843531465483,"Brazil"
"Modi1_Italy","Levin2",0.00331676374699327,"Brazil"
"Modi2_Italy","Levin2",0.00322171762825254,"Brazil"
"Modi3_Italy","Levin2",0.00297131352780345,"Brazil"
"Modi1_France","Levin2",0.00310151716620273,"Brazil"
"Modi2_France","Levin2",0.00300019139028186,"Brazil"
"Modi3_France","Levin2",0.00278525047668324,"Brazil"
"Modi1_Sweden","Levin2",0.00356829845396166,"Brazil"
"Modi2_Sweden","Levin2",0.00347704396038782,"Brazil"
"Modi3_Sweden","Levin2",0.00319384924886853,"Brazil"
"Modi1_China","Levin2",0.00524266724494713,"Brazil"
"Modi2_China","Levin2",0.00511375306933464,"Brazil"
"Modi3_China","Levin2",0.00466987164602576,"Brazil"
"Modi1_Japan","Levin2",0.00271597783788742,"Brazil"
"Modi2_Japan","Levin2",0.00261457834347855,"Brazil"
"Modi3_Japan","Levin2",0.00244176032920025,"Brazil"
"Modi1_Colombia","Levin2",0.00376258187186345,"Brazil"
"Modi2_Colombia","Levin2",0.00363308428382218,"Brazil"
"Modi3_Colombia","Levin2",0.00337298935582937,"Brazil"
"Modi1_Brazil","Levin2",0.00384460300515256,"Brazil"
"Modi2_Brazil","Levin2",0.00369619812036923,"Brazil"
"Modi3_Brazil","Levin2",0.00345251198357211,"Brazil"
"Modi1_USA","Levin2",0.00353911616512763,"Brazil"
"Modi2_USA","Levin2",0.00341686126418696,"Brazil"
"Modi3_USA","Levin2",0.00317880146062311,"Brazil"
"Levin","Levin3",0.00221792525876749,"Brazil"
"Verity","Levin3",0.00232910247250211,"Brazil"
"Salje","Levin3",0.00140615135980095,"Brazil"
"Modi1","Levin3",0.00107201344156646,"Brazil"
"Modi2","Levin3",0.00100177067394477,"Brazil"
"Modi3","Levin3",0.000961555969486895,"Brazil"
"Levin_p25","Levin3",0.00277240657345936,"Brazil"
"Levin_m25","Levin3",0.00166344394407561,"Brazil"
"Verity_p25","Levin3",0.00291137809062764,"Brazil"
"Verity_m25","Levin3",0.00174682685437659,"Brazil"
"Salje_p25","Levin3",0.00175768919975119,"Brazil"
"Salje_m25","Levin3",0.00105461351985071,"Brazil"
"Verity_Germany","Levin3",0.00162376061548574,"Brazil"
"Verity_Spain","Levin3",0.00141713464974627,"Brazil"
"Verity_Italy","Levin3",0.00146030586361637,"Brazil"
"Verity_France","Levin3",0.00141644791220598,"Brazil"
"Verity_Sweden","Levin3",0.00155734782497807,"Brazil"
"Verity_China","Levin3",0.00232910247250211,"Brazil"
"Verity_Japan","Levin3",0.00124479333462271,"Brazil"
"Verity_Colombia","Levin3",0.0017649373502098,"Brazil"
"Verity_Brazil","Levin3",0.00187983293227235,"Brazil"
"Verity_USA","Levin3",0.00167086536048546,"Brazil"
"Salje_Germany","Levin3",0.00160651126910233,"Brazil"
"Salje_Spain","Levin3",0.00143340186200347,"Brazil"
"Salje_Italy","Levin3",0.00149678886134906,"Brazil"
"Salje_France","Levin3",0.00140615135980095,"Brazil"
"Salje_Sweden","Levin3",0.00162920071151168,"Brazil"
"Salje_China","Levin3",0.00242800152684374,"Brazil"
"Salje_Japan","Levin3",0.00120238690091771,"Brazil"
"Salje_Colombia","Levin3",0.00172613742567393,"Brazil"
"Salje_Brazil","Levin3",0.00177749159072337,"Brazil"
"Salje_USA","Levin3",0.00162704945213947,"Brazil"
"Modi1_Germany","Levin3",0.00118206707287498,"Brazil"
"Modi2_Germany","Levin3",0.00109959222555856,"Brazil"
"Modi3_Germany","Levin3",0.00106383487392544,"Brazil"
"Modi1_Spain","Levin3",0.00102920897470777,"Brazil"
"Modi2_Spain","Levin3",0.000958261144648797,"Brazil"
"Modi3_Spain","Levin3",0.00092343729194254,"Brazil"
"Modi1_Italy","Levin3",0.00107201344156646,"Brazil"
"Modi2_Italy","Levin3",0.00100177067394477,"Brazil"
"Modi3_Italy","Levin3",0.000961555969486895,"Brazil"
"Modi1_France","Levin3",0.00101534273528435,"Brazil"
"Modi2_France","Levin3",0.000941246834940803,"Brazil"
"Modi3_France","Levin3",0.000912491433150754,"Brazil"
"Modi1_Sweden","Levin3",0.00115682885951406,"Brazil"
"Modi2_Sweden","Levin3",0.00108569434968357,"Brazil"
"Modi3_Sweden","Levin3",0.00103783918108217,"Brazil"
"Modi1_China","Levin3",0.00179914628791802,"Brazil"
"Modi2_China","Levin3",0.00169985292123013,"Brazil"
"Modi3_China","Levin3",0.0016179674977749,"Brazil"
"Modi1_Japan","Levin3",0.000877924426131643,"Brazil"
"Modi2_Japan","Levin3",0.000809565219512189,"Brazil"
"Modi3_Japan","Levin3",0.000788056018184161,"Brazil"
"Modi1_Colombia","Levin3",0.00127903165291414,"Brazil"
"Modi2_Colombia","Levin3",0.0011863976832422,"Brazil"
"Modi3_Colombia","Levin3",0.00115303457450181,"Brazil"
"Modi1_Brazil","Levin3",0.00134800578957174,"Brazil"
"Modi2_Brazil","Levin3",0.00124430000360733,"Brazil"
"Modi3_Brazil","Levin3",0.00122020794491495,"Brazil"
"Modi1_USA","Levin3",0.00119916713526449,"Brazil"
"Modi2_USA","Levin3",0.00111017738718662,"Brazil"
"Modi3_USA","Levin3",0.0010820214100523,"Brazil"
"Levin","PrItaly",0.00706854256522433,"Brazil"
"Verity","PrItaly",0.00652991229370488,"Brazil"
"Salje","PrItaly",0.00451111861385249,"Brazil"
"Modi1","PrItaly",0.00355969508021959,"Brazil"
"Modi2","PrItaly",0.00345554363847659,"Brazil"
"Modi3","PrItaly",0.0031966994883472,"Brazil"
"Levin_p25","PrItaly",0.00883567820653041,"Brazil"
"Levin_m25","PrItaly",0.00530140692391824,"Brazil"
"Verity_p25","PrItaly",0.0081623903671311,"Brazil"
"Verity_m25","PrItaly",0.00489743422027866,"Brazil"
"Salje_p25","PrItaly",0.00563889826731561,"Brazil"
"Salje_m25","PrItaly",0.00338333896038937,"Brazil"
"Verity_Germany","PrItaly",0.00460793174530264,"Brazil"
"Verity_Spain","PrItaly",0.00409980563453034,"Brazil"
"Verity_Italy","PrItaly",0.00424739956893747,"Brazil"
"Verity_France","PrItaly",0.00404140355910284,"Brazil"
"Verity_Sweden","PrItaly",0.00452654433580838,"Brazil"
"Verity_China","PrItaly",0.00652991229370488,"Brazil"
"Verity_Japan","PrItaly",0.00358939624916352,"Brazil"
"Verity_Colombia","PrItaly",0.00489278481180871,"Brazil"
"Verity_Brazil","PrItaly",0.00506196833285304,"Brazil"
"Verity_USA","PrItaly",0.00463413806245207,"Brazil"
"Salje_Germany","PrItaly",0.00508946563661595,"Brazil"
"Salje_Spain","PrItaly",0.00465496145428217,"Brazil"
"Salje_Italy","PrItaly",0.00487861204152332,"Brazil"
"Salje_France","PrItaly",0.00451111861385249,"Brazil"
"Salje_Sweden","PrItaly",0.00531128884233458,"Brazil"
"Salje_China","PrItaly",0.0075573114221483,"Brazil"
"Salje_Japan","PrItaly",0.00389059556649477,"Brazil"
"Salje_Colombia","PrItaly",0.00534848530535052,"Brazil"
"Salje_Brazil","PrItaly",0.00531770316862966,"Brazil"
"Salje_USA","PrItaly",0.00504918360631974,"Brazil"
"Modi1_Germany","PrItaly",0.00382959002790533,"Brazil"
"Modi2_Germany","PrItaly",0.00370521853859597,"Brazil"
"Modi3_Germany","PrItaly",0.0034431751934422,"Brazil"
"Modi1_Spain","PrItaly",0.0034094229176538,"Brazil"
"Modi2_Spain","PrItaly",0.00330281806051822,"Brazil"
"Modi3_Spain","PrItaly",0.00306430643094268,"Brazil"
"Modi1_Italy","PrItaly",0.00355969508021959,"Brazil"
"Modi2_Italy","PrItaly",0.00345554363847659,"Brazil"
"Modi3_Italy","PrItaly",0.0031966994883472,"Brazil"
"Modi1_France","PrItaly",0.00333101707017288,"Brazil"
"Modi2_France","PrItaly",0.0032204428457275,"Brazil"
"Modi3_France","PrItaly",0.0029990049044773,"Brazil"
"Modi1_Sweden","PrItaly",0.0038314825038951,"Brazil"
"Modi2_Sweden","PrItaly",0.00373174940633641,"Brazil"
"Modi3_Sweden","PrItaly",0.00343806442285477,"Brazil"
"Modi1_China","PrItaly",0.00567390754350259,"Brazil"
"Modi2_China","PrItaly",0.00553811802741354,"Brazil"
"Modi3_China","PrItaly",0.00506936717206239,"Brazil"
"Modi1_Japan","PrItaly",0.0029140054744945,"Brazil"
"Modi2_Japan","PrItaly",0.00280244540967609,"Brazil"
"Modi3_Japan","PrItaly",0.00262573157923719,"Brazil"
"Modi1_Colombia","PrItaly",0.00405975079221404,"Brazil"
"Modi2_Colombia","PrItaly",0.00392196158205935,"Brazil"
"Modi3_Colombia","PrItaly",0.0036509681450133,"Brazil"
"Modi1_Brazil","PrItaly",0.00416008568913758,"Brazil"
"Modi2_Brazil","PrItaly",0.00400376081949229,"Brazil"
"Modi3_Brazil","PrItaly",0.00374888081681131,"Brazil"
"Modi1_USA","PrItaly",0.00381537360104513,"Brazil"
"Modi2_USA","PrItaly",0.00368473700226557,"Brazil"
"Modi3_USA","PrItaly",0.00343757813734572,"Brazil"
"Levin","Levin1",0.00879998324667994,"USA"
"Verity","Levin1",0.00720648550961643,"USA"
"Salje","Levin1",0.00563971332006904,"USA"
"Modi1","Levin1",0.00431173966660224,"USA"
"Modi2","Levin1",0.00423558456929963,"USA"
"Modi3","Levin1",0.00384468867206137,"USA"
"Levin_p25","Levin1",0.0109999790583499,"USA"
"Levin_m25","Levin1",0.00659998743500995,"USA"
"Verity_p25","Levin1",0.00900810688702054,"USA"
"Verity_m25","Levin1",0.00540486413221232,"USA"
"Salje_p25","Levin1",0.0070496416500863,"USA"
"Salje_m25","Levin1",0.00422978499005178,"USA"
"Verity_Germany","Levin1",0.00524437421255339,"USA"
"Verity_Spain","Levin1",0.00477103864006111,"USA"
"Verity_Italy","Levin1",0.00493744494370013,"USA"
"Verity_France","Levin1",0.00468738620855054,"USA"
"Verity_Sweden","Levin1",0.00525126825373884,"USA"
"Verity_China","Levin1",0.00720648550961643,"USA"
"Verity_Japan","Levin1",0.00418434149149475,"USA"
"Verity_Colombia","Levin1",0.0055067458142355,"USA"
"Verity_Brazil","Levin1",0.00558499478687822,"USA"
"Verity_USA","Levin1",0.00524286756299608,"USA"
"Salje_Germany","Levin1",0.00619353099203477,"USA"
"Salje_Spain","Levin1",0.00584339686586466,"USA"
"Salje_Italy","Levin1",0.00612269675939425,"USA"
"Salje_France","Levin1",0.00563971332006904,"USA"
"Salje_Sweden","Levin1",0.00667871321066249,"USA"
"Salje_China","Levin1",0.00888821776528445,"USA"
"Salje_Japan","Levin1",0.00486235811344538,"USA"
"Salje_Colombia","Levin1",0.00644553193011588,"USA"
"Salje_Brazil","Levin1",0.00622662653832975,"USA"
"Salje_USA","Levin1",0.00611366705401071,"USA"
"Modi1_Germany","Levin1",0.00453271430250523,"USA"
"Modi2_Germany","Levin1",0.00442949968358908,"USA"
"Modi3_Germany","Levin1",0.00404378194688834,"USA"
"Modi1_Spain","Levin1",0.00413653754887272,"USA"
"Modi2_Spain","Levin1",0.00405644969185944,"USA"
"Modi3_Spain","Levin1",0.00369124299629467,"USA"
"Modi1_Italy","Levin1",0.00431173966660224,"USA"
"Modi2_Italy","Levin1",0.00423558456929963,"USA"
"Modi3_Italy","Levin1",0.00384468867206137,"USA"
"Modi1_France","Levin1",0.00403056944107446,"USA"
"Modi2_France","Levin1",0.00394468147191331,"USA"
"Modi3_France","Levin1",0.00360141626699305,"USA"
"Modi1_Sweden","Levin1",0.00463279139750379,"USA"
"Modi2_Sweden","Levin1",0.00456510216184989,"USA"
"Modi3_Sweden","Levin1",0.00412713933351657,"USA"
"Modi1_China","Levin1",0.00647753333045452,"USA"
"Modi2_China","Levin1",0.00636855213231734,"USA"
"Modi3_China","Levin1",0.00574628927180531,"USA"
"Modi1_Japan","Levin1",0.00354572410634424,"USA"
"Modi2_Japan","Levin1",0.00345402650699713,"USA"
"Modi3_Japan","Levin1",0.00317228545182449,"USA"
"Modi1_Colombia","Levin1",0.00475196922458031,"USA"
"Modi2_Colombia","Levin1",0.00463348362740223,"USA"
"Modi3_Colombia","Levin1",0.00423808747368573,"USA"
"Modi1_Brazil","Levin1",0.00477598583132168,"USA"
"Modi2_Brazil","Levin1",0.00463086288209088,"USA"
"Modi3_Brazil","Levin1",0.00426555597243029,"USA"
"Modi1_USA","Levin1",0.00449236529568157,"USA"
"Modi2_USA","Levin1",0.00438122615175077,"USA"
"Modi3_USA","Levin1",0.00401379615614263,"USA"
"Levin","Levin2",0.0123915942185151,"USA"
"Verity","Levin2",0.00989627103841766,"USA"
"Salje","Levin2",0.00794910918226682,"USA"
"Modi1","Levin2",0.00609669106718852,"USA"
"Modi2","Levin2",0.00601460336014075,"USA"
"Modi3","Levin2",0.00543169845928451,"USA"
"Levin_p25","Levin2",0.0154894927731438,"USA"
"Levin_m25","Levin2",0.0092936956638863,"USA"
"Verity_p25","Levin2",0.0123703387980221,"USA"
"Verity_m25","Levin2",0.00742220327881325,"USA"
"Salje_p25","Levin2",0.00993638647783353,"USA"
"Salje_m25","Levin2",0.00596183188670012,"USA"
"Verity_Germany","Levin2",0.00724090457729039,"USA"
"Verity_Spain","Levin2",0.00661852111526418,"USA"
"Verity_Italy","Levin2",0.00685346681428585,"USA"
"Verity_France","Levin2",0.00648846682940046,"USA"
"Verity_Sweden","Levin2",0.00728595888576549,"USA"
"Verity_China","Levin2",0.00989627103841766,"USA"
"Verity_Japan","Levin2",0.00580422405731562,"USA"
"Verity_Colombia","Levin2",0.00756834342110632,"USA"
"Verity_Brazil","Levin2",0.00762701564185128,"USA"
"Verity_USA","Levin2",0.00721081390334591,"USA"
"Salje_Germany","Levin2",0.00870544883271153,"USA"
"Salje_Spain","Levin2",0.00824964416159025,"USA"
"Salje_Italy","Levin2",0.00864759701869897,"USA"
"Salje_France","Levin2",0.00794910918226682,"USA"
"Salje_Sweden","Levin2",0.00943317002821927,"USA"
"Salje_China","Levin2",0.0124410570403081,"USA"
"Salje_Japan","Levin2",0.0068605084786236,"USA"
"Salje_Colombia","Levin2",0.00902831766444415,"USA"
"Salje_Brazil","Levin2",0.00866756419558324,"USA"
"Salje_USA","Levin2",0.00856812708556788,"USA"
"Modi1_Germany","Levin2",0.00638213489221366,"USA"
"Modi2_Germany","Levin2",0.00626460561883638,"USA"
"Modi3_Germany","Levin2",0.00568645287973539,"USA"
"Modi1_Spain","Levin2",0.00584788010863743,"USA"
"Modi2_Spain","Levin2",0.00576023875961865,"USA"
"Modi3_Spain","Levin2",0.0052142722614457,"USA"
"Modi1_Italy","Levin2",0.00609669106718852,"USA"
"Modi2_Italy","Levin2",0.00601460336014075,"USA"
"Modi3_Italy","Levin2",0.00543169845928451,"USA"
"Modi1_France","Levin2",0.00569051478301147,"USA"
"Modi2_France","Levin2",0.00559569909133091,"USA"
"Modi3_France","Levin2",0.00508042624803046,"USA"
"Modi1_Sweden","Levin2",0.00654758030923711,"USA"
"Modi2_Sweden","Levin2",0.00647871810302681,"USA"
"Modi3_Sweden","Levin2",0.00582721422969924,"USA"
"Modi1_China","Levin2",0.00906528888836892,"USA"
"Modi2_China","Levin2",0.00894721857211497,"USA"
"Modi3_China","Levin2",0.0080261450582122,"USA"
"Modi1_Japan","Levin2",0.00501432892433677,"USA"
"Modi2_Japan","Levin2",0.00490796187309054,"USA"
"Modi3_Japan","Levin2",0.00448391643092633,"USA"
"Modi1_Colombia","Levin2",0.00666811078699913,"USA"
"Modi2_Colombia","Levin2",0.00653208154954894,"USA"
"Modi3_Colombia","Levin2",0.00593768438749928,"USA"
"Modi1_Brazil","Levin2",0.00666910908783651,"USA"
"Modi2_Brazil","Levin2",0.00649795610402981,"USA"
"Modi3_Brazil","Levin2",0.00594450627162725,"USA"
"Modi1_USA","Levin2",0.00630870781439212,"USA"
"Modi2_USA","Levin2",0.00618240369371819,"USA"
"Modi3_USA","Levin2",0.00562859827900423,"USA"
"Levin","Levin3",0.00422114319864855,"USA"
"Verity","Levin3",0.00375904246698833,"USA"
"Salje","Levin3",0.00269595787942152,"USA"
"Modi1","Levin3",0.00203657038430923,"USA"
"Modi2","Levin3",0.00196837995234457,"USA"
"Modi3","Levin3",0.00182048068260148,"USA"
"Levin_p25","Levin3",0.00527642899831069,"USA"
"Levin_m25","Levin3",0.00316585739898641,"USA"
"Verity_p25","Levin3",0.00469880308373541,"USA"
"Verity_m25","Levin3",0.00281928185024125,"USA"
"Salje_p25","Levin3",0.00336994734927691,"USA"
"Salje_m25","Levin3",0.00202196840956614,"USA"
"Verity_Germany","Levin3",0.00269115709310007,"USA"
"Verity_Spain","Levin3",0.00241141371114575,"USA"
"Verity_Italy","Levin3",0.0024902064194293,"USA"
"Verity_France","Levin3",0.00238645626974458,"USA"
"Verity_Sweden","Levin3",0.00265185235956286,"USA"
"Verity_China","Levin3",0.00375904246698833,"USA"
"Verity_Japan","Levin3",0.00211595582416048,"USA"
"Verity_Colombia","Levin3",0.00286790934197936,"USA"
"Verity_Brazil","Levin3",0.00296782011972237,"USA"
"Verity_USA","Levin3",0.00272487827311682,"USA"
"Salje_Germany","Levin3",0.00298924262261991,"USA"
"Salje_Spain","Levin3",0.00277687100926256,"USA"
"Salje_Italy","Levin3",0.0029050635786593,"USA"
"Salje_France","Levin3",0.00269595787942152,"USA"
"Salje_Sweden","Levin3",0.0031684931988122,"USA"
"Salje_China","Levin3",0.00435076115420907,"USA"
"Salje_Japan","Levin3",0.00231561143202195,"USA"
"Salje_Colombia","Levin3",0.00314877468102185,"USA"
"Salje_Brazil","Levin3",0.00310736800271,"USA"
"Salje_USA","Levin3",0.0029813930620651,"USA"
"Modi1_Germany","Levin3",0.00217316515091053,"USA"
"Modi2_Germany","Levin3",0.00208838537298217,"USA"
"Modi3_Germany","Levin3",0.00194634362560186,"USA"
"Modi1_Spain","Levin3",0.00195526850778336,"USA"
"Modi2_Spain","Levin3",0.00188522834869272,"USA"
"Modi3_Spain","Levin3",0.00174872258543197,"USA"
"Modi1_Italy","Levin3",0.00203657038430923,"USA"
"Modi2_Italy","Levin3",0.00196837995234457,"USA"
"Modi3_Italy","Levin3",0.00182048068260148,"USA"
"Modi1_France","Levin3",0.00191438688750083,"USA"
"Modi2_France","Levin3",0.00184027119067267,"USA"
"Modi3_France","Levin3",0.00171460609000642,"USA"
"Modi1_Sweden","Levin3",0.00219181078430235,"USA"
"Modi2_Sweden","Levin3",0.0021259815291345,"USA"
"Modi3_Sweden","Levin3",0.00195838956793056,"USA"
"Modi1_China","Levin3",0.00316988520947878,"USA"
"Modi2_China","Levin3",0.00307258814531952,"USA"
"Modi3_China","Levin3",0.00282983296365188,"USA"
"Modi1_Japan","Levin3",0.00167396457054723,"USA"
"Modi2_Japan","Levin3",0.00160145083497428,"USA"
"Modi3_Japan","Levin3",0.00149955782684905,"USA"
"Modi1_Colombia","Levin3",0.00230554062924791,"USA"
"Modi2_Colombia","Levin3",0.00220946771918417,"USA"
"Modi3_Colombia","Levin3",0.00206623409875014,"USA"
"Modi1_Brazil","Levin3",0.00235663131611077,"USA"
"Modi2_Brazil","Levin3",0.002244588214315,"USA"
"Modi3_Brazil","Levin3",0.00211782823394488,"USA"
"Modi1_USA","Levin3",0.00217407396165837,"USA"
"Modi2_USA","Levin3",0.00208238325645924,"USA"
"Modi3_USA","Levin3",0.00195099399694272,"USA"
"Levin","PrItaly",0.0130186443840097,"USA"
"Verity","PrItaly",0.0105236576404302,"USA"
"Salje","PrItaly",0.00834823329175945,"USA"
"Modi1","PrItaly",0.00640357490783512,"USA"
"Modi2","PrItaly",0.00631340817565572,"USA"
"Modi3","PrItaly",0.00571472078310352,"USA"
"Levin_p25","PrItaly",0.0162733054800121,"USA"
"Levin_m25","PrItaly",0.00976398328800723,"USA"
"Verity_p25","PrItaly",0.0131545720505378,"USA"
"Verity_m25","PrItaly",0.00789274323032265,"USA"
"Salje_p25","PrItaly",0.0104352916146993,"USA"
"Salje_m25","PrItaly",0.00626117496881959,"USA"
"Verity_Germany","PrItaly",0.00765891987753918,"USA"
"Verity_Spain","PrItaly",0.00697944263334877,"USA"
"Verity_Italy","PrItaly",0.00722816007593438,"USA"
"Verity_France","PrItaly",0.00684589582077589,"USA"
"Verity_Sweden","PrItaly",0.00768845596368098,"USA"
"Verity_China","PrItaly",0.0105236576404302,"USA"
"Verity_Japan","PrItaly",0.00611768473579654,"USA"
"Verity_Colombia","PrItaly",0.00802000315440365,"USA"
"Verity_Brazil","PrItaly",0.00810525861727172,"USA"
"Verity_USA","PrItaly",0.00763478280931515,"USA"
"Salje_Germany","PrItaly",0.00916016903416028,"USA"
"Salje_Spain","PrItaly",0.00865885564974349,"USA"
"Salje_Italy","PrItaly",0.00907540543950028,"USA"
"Salje_France","PrItaly",0.00834823329175945,"USA"
"Salje_Sweden","PrItaly",0.00990055142206552,"USA"
"Salje_China","PrItaly",0.0131301585165607,"USA"
